X,Y,Name,description
-102.32767487,31.87493324,Yolanda,"Network ID: 18:90:88:91:EB:67
Encryption: WPA2
Time: 2024-11-16T15:42:35.000-08:00
Signal: -89.0
Accuracy: 18.0
Type: WIFI"
-102.32780457,31.87439919,(no SSID),"Network ID: 18:90:88:91:EB:69
Encryption: Unknown
Time: 2024-11-16T17:07:12.000-08:00
Signal: -83.0
Accuracy: 11.0
Type: WIFI"
-102.32767487,31.87493324,(no SSID),"Network ID: 18:90:88:91:EB:6A
Encryption: Unknown
Time: 2024-11-16T15:42:35.000-08:00
Signal: -89.0
Accuracy: 18.0
Type: WIFI"
-102.32225037,31.87869835,(no SSID),"Network ID: 18:90:88:93:C8:E3
Encryption: WPA2
Time: 2024-11-16T16:00:23.000-08:00
Signal: -62.0
Accuracy: 17.0
Type: WIFI"
-102.32225037,31.87869835,(no SSID),"Network ID: 18:90:88:93:C8:E4
Encryption: WPA2
Time: 2024-11-16T16:00:23.000-08:00
Signal: -90.0
Accuracy: 17.0
Type: WIFI"
-102.32213593,31.87859917,(no SSID),"Network ID: 18:90:88:93:C8:E5
Encryption: WPA2
Time: 2024-11-16T16:00:19.000-08:00
Signal: -79.0
Accuracy: 16.0
Type: WIFI"
-102.32225037,31.87869835,PAPI 3,"Network ID: 18:90:88:93:C8:E6
Encryption: WPA2
Time: 2024-11-16T16:00:23.000-08:00
Signal: -62.0
Accuracy: 17.0
Type: WIFI"
-102.32213593,31.87859917,PAPI 3,"Network ID: 18:90:88:93:C8:E7
Encryption: WPA2
Time: 2024-11-16T16:00:19.000-08:00
Signal: -91.0
Accuracy: 16.0
Type: WIFI"
-102.32213593,31.87859917,PAPI 3,"Network ID: 18:90:88:93:C8:E8
Encryption: WPA2
Time: 2024-11-16T16:00:19.000-08:00
Signal: -79.0
Accuracy: 16.0
Type: WIFI"
-102.32225037,31.87869835,(no SSID),"Network ID: 18:90:88:93:C8:E9
Encryption: Unknown
Time: 2024-11-16T16:00:23.000-08:00
Signal: -58.0
Accuracy: 17.0
Type: WIFI"
-102.32225037,31.87869835,(no SSID),"Network ID: 18:90:88:93:C8:EA
Encryption: Unknown
Time: 2024-11-16T16:00:23.000-08:00
Signal: -91.0
Accuracy: 17.0
Type: WIFI"
-102.32213593,31.87859917,(no SSID),"Network ID: 18:90:88:93:C8:EB
Encryption: Unknown
Time: 2024-11-16T16:00:19.000-08:00
Signal: -79.0
Accuracy: 16.0
Type: WIFI"
-102.32062531,31.87260628,(no SSID),"Network ID: 18:90:88:9B:C3:E3
Encryption: WPA2
Time: 2024-11-16T15:30:15.000-08:00
Signal: -71.0
Accuracy: 14.0
Type: WIFI"
-102.32048035,31.87286377,(no SSID),"Network ID: 18:90:88:9B:C3:E4
Encryption: WPA2
Time: 2024-11-16T15:30:10.000-08:00
Signal: -89.0
Accuracy: 15.0
Type: WIFI"
-102.32062531,31.87260628,(no SSID),"Network ID: 18:90:88:9B:C3:E5
Encryption: WPA2
Time: 2024-11-16T15:30:15.000-08:00
Signal: -88.0
Accuracy: 14.0
Type: WIFI"
-102.32062531,31.87260628,Ordaz,"Network ID: 18:90:88:9B:C3:E6
Encryption: WPA2
Time: 2024-11-16T15:30:15.000-08:00
Signal: -72.0
Accuracy: 14.0
Type: WIFI"
-102.32048035,31.87286377,Ordaz,"Network ID: 18:90:88:9B:C3:E7
Encryption: WPA2
Time: 2024-11-16T15:30:10.000-08:00
Signal: -89.0
Accuracy: 15.0
Type: WIFI"
-102.32062531,31.87260628,Ordaz,"Network ID: 18:90:88:9B:C3:E8
Encryption: WPA2
Time: 2024-11-16T15:30:15.000-08:00
Signal: -89.0
Accuracy: 14.0
Type: WIFI"
-102.32062531,31.87260628,(no SSID),"Network ID: 18:90:88:9B:C3:E9
Encryption: Unknown
Time: 2024-11-16T15:30:15.000-08:00
Signal: -71.0
Accuracy: 14.0
Type: WIFI"
-102.32048035,31.87286377,(no SSID),"Network ID: 18:90:88:9B:C3:EA
Encryption: Unknown
Time: 2024-11-16T15:30:10.000-08:00
Signal: -89.0
Accuracy: 15.0
Type: WIFI"
-102.32062531,31.87260628,(no SSID),"Network ID: 18:90:88:9B:C3:EB
Encryption: Unknown
Time: 2024-11-16T15:30:15.000-08:00
Signal: -88.0
Accuracy: 14.0
Type: WIFI"
-102.32067871,31.88075447,(no SSID),"Network ID: 18:90:88:A6:FF:E3
Encryption: WPA2
Time: 2024-11-16T16:03:20.000-08:00
Signal: -79.0
Accuracy: 98.0
Type: WIFI"
-102.31987762,31.88120842,Bates,"Network ID: 18:90:88:A6:FF:E6
Encryption: WPA2
Time: 2024-11-16T16:05:36.000-08:00
Signal: -80.0
Accuracy: 25.0
Type: WIFI"
-102.32073975,31.88074875,(no SSID),"Network ID: 18:90:88:A6:FF:E9
Encryption: Unknown
Time: 2024-11-16T16:03:12.000-08:00
Signal: -80.0
Accuracy: 38.0
Type: WIFI"
-102.32350922,31.88035393,(no SSID),"Network ID: 18:90:88:A7:CF:A5
Encryption: WPA2
Time: 2024-11-16T15:54:56.000-08:00
Signal: -88.0
Accuracy: 26.0
Type: WIFI"
-102.32336426,31.88032722,Wi-Fiu,"Network ID: 18:90:88:A7:CF:A6
Encryption: WPA2
Time: 2024-11-16T15:54:46.000-08:00
Signal: -82.0
Accuracy: 22.0
Type: WIFI"
-102.32350922,31.88035393,Wi-Fiu,"Network ID: 18:90:88:A7:CF:A8
Encryption: WPA2
Time: 2024-11-16T15:54:56.000-08:00
Signal: -89.0
Accuracy: 26.0
Type: WIFI"
-102.32336426,31.88032722,(no SSID),"Network ID: 18:90:88:A7:CF:A9
Encryption: Unknown
Time: 2024-11-16T15:54:46.000-08:00
Signal: -82.0
Accuracy: 66.0
Type: WIFI"
-102.32350922,31.88035393,(no SSID),"Network ID: 18:90:88:A7:CF:AB
Encryption: Unknown
Time: 2024-11-16T15:54:56.000-08:00
Signal: -89.0
Accuracy: 26.0
Type: WIFI"
-102.31517029,31.87642479,ATT2QA3tKI,"Network ID: 18:9C:27:24:0C:00
Encryption: WPA2
Time: 2024-11-16T16:33:31.000-08:00
Signal: -58.0
Accuracy: 11.0
Type: WIFI"
-102.31509399,31.87650681,(no SSID),"Network ID: 18:9C:27:24:0C:03
Encryption: WPA2
Time: 2024-11-16T16:30:32.000-08:00
Signal: -78.0
Accuracy: 13.0
Type: WIFI"
-102.31521606,31.87976074,Scott2018,"Network ID: 18:9C:27:2E:17:D0
Encryption: WPA2
Time: 2024-11-16T16:20:45.000-08:00
Signal: -86.0
Accuracy: 13.0
Type: WIFI"
-102.32602692,31.87825584,(no SSID),"Network ID: 18:A5:0B:11:04:49
Encryption: WPA2
Time: 2024-11-16T15:47:46.000-08:00
Signal: -84.0
Accuracy: 15.0
Type: WIFI"
-102.32090759,31.87649918,(no SSID),"Network ID: 18:A5:0E:08:1F:D9
Encryption: WPA2
Time: 2024-11-16T16:39:58.000-08:00
Signal: -89.0
Accuracy: 11.0
Type: WIFI"
-102.31964111,31.85970116,(no SSID),"Network ID: 18:A5:2D:64:04:2F
Encryption: WPA2
Time: 2024-10-28T16:46:18.000-07:00
Signal: -89.0
Accuracy: 10.0
Type: WIFI"
-102.32545471,31.87755775,(no SSID),"Network ID: 18:A5:3E:5D:93:B5
Encryption: WPA2
Time: 2024-11-16T15:48:43.000-08:00
Signal: -92.0
Accuracy: 30.0
Type: WIFI"
-102.32424927,31.87529373,(no SSID),"Network ID: 18:A5:4A:6A:04:6B
Encryption: WPA2
Time: 2024-11-16T15:34:22.000-08:00
Signal: -89.0
Accuracy: 21.0
Type: WIFI"
-102.3229599,31.87384796,(no SSID),"Network ID: 18:A5:4E:07:89:0D
Encryption: WPA2
Time: 2024-11-16T15:25:11.000-08:00
Signal: -86.0
Accuracy: 103.0
Type: WIFI"
-102.32165527,31.87929153,(no SSID),"Network ID: 18:A5:5F:58:10:41
Encryption: WPA2
Time: 2024-11-16T16:01:18.000-08:00
Signal: -82.0
Accuracy: 15.0
Type: WIFI"
-102.3242569,31.87787819,(no SSID),"Network ID: 18:A5:65:21:29:E9
Encryption: WPA2
Time: 2024-11-16T15:51:57.000-08:00
Signal: -91.0
Accuracy: 32.0
Type: WIFI"
-102.32336426,31.88032722,(no SSID),"Network ID: 18:A5:7D:21:F8:71
Encryption: WPA2
Time: 2024-11-16T15:54:46.000-08:00
Signal: -87.0
Accuracy: 8.0
Type: WIFI"
-102.32219696,31.87944794,(no SSID),"Network ID: 18:A5:7D:51:AC:39
Encryption: WPA2
Time: 2024-11-16T15:57:42.000-08:00
Signal: -94.0
Accuracy: 24.0
Type: WIFI"
-102.32221985,31.87857437,(no SSID),"Network ID: 18:A5:A3:57:C4:69
Encryption: WPA2
Time: 2024-11-16T15:59:11.000-08:00
Signal: -72.0
Accuracy: 27.0
Type: WIFI"
-102.32588196,31.87626076,(no SSID),"Network ID: 18:A5:B6:47:4A:21
Encryption: WPA2
Time: 2024-11-16T15:41:16.000-08:00
Signal: -94.0
Accuracy: 14.0
Type: WIFI"
-102.31257629,31.87359238,(no SSID),"Network ID: 18:A5:B8:4A:37:BB
Encryption: WPA2
Time: 2024-11-16T16:50:10.000-08:00
Signal: -91.0
Accuracy: 10.0
Type: WIFI"
-102.32069397,31.88075638,(no SSID),"Network ID: 18:A5:BF:67:D4:79
Encryption: WPA2
Time: 2024-11-16T16:03:16.000-08:00
Signal: -92.0
Accuracy: 69.0
Type: WIFI"
-102.32518005,31.87802124,(no SSID),"Network ID: 18:A5:E0:68:A9:C1
Encryption: WPA2
Time: 2024-11-16T15:50:07.000-08:00
Signal: -93.0
Accuracy: 80.0
Type: WIFI"
-102.32324219,31.87949371,TMOBILE-42CC,"Network ID: 18:A5:FF:00:42:CE
Encryption: WPA2
Time: 2024-11-16T15:57:13.000-08:00
Signal: -81.0
Accuracy: 29.0
Type: WIFI"
-102.32336426,31.88032722,TMOBILE-42CC,"Network ID: 18:A5:FF:00:42:CF
Encryption: WPA2
Time: 2024-11-16T15:54:46.000-08:00
Signal: -85.0
Accuracy: 34.0
Type: WIFI"
-102.32312012,31.87244225,TMOBILE-890A,"Network ID: 18:A5:FF:00:89:0C
Encryption: WPA2
Time: 2024-11-16T15:31:52.000-08:00
Signal: -87.0
Accuracy: 20.0
Type: WIFI"
-102.32436371,31.8726635,TMOBILE-890A,"Network ID: 18:A5:FF:00:89:0D
Encryption: WPA2
Time: 2024-11-16T15:26:05.000-08:00
Signal: -90.0
Accuracy: 62.0
Type: WIFI"
-102.32174683,31.87684631,TMOBILE-1FD6,"Network ID: 18:A5:FF:01:1F:D8
Encryption: WPA2
Time: 2024-11-16T16:40:10.000-08:00
Signal: -72.0
Accuracy: 11.0
Type: WIFI"
-102.32090759,31.87649918,TMOBILE-1FD6,"Network ID: 18:A5:FF:01:1F:D9
Encryption: WPA2
Time: 2024-11-16T16:39:58.000-08:00
Signal: -89.0
Accuracy: 11.0
Type: WIFI"
-102.32350922,31.88035393,Eduviel y Daniella,"Network ID: 18:A5:FF:02:7D:FA
Encryption: WPA2
Time: 2024-11-16T15:54:56.000-08:00
Signal: -80.0
Accuracy: 26.0
Type: WIFI"
-102.32620239,31.87857437,TMOBILE-0446,"Network ID: 18:A5:FF:0A:04:48
Encryption: WPA2
Time: 2024-11-16T15:46:25.000-08:00
Signal: -66.0
Accuracy: 15.0
Type: WIFI"
-102.32602692,31.87825584,TMOBILE-0446,"Network ID: 18:A5:FF:0A:04:49
Encryption: WPA2
Time: 2024-11-16T15:47:46.000-08:00
Signal: -85.0
Accuracy: 15.0
Type: WIFI"
-102.32427216,31.87742996,ismelyswifi,"Network ID: 18:A5:FF:1A:29:E8
Encryption: WPA2
Time: 2024-11-16T15:39:07.000-08:00
Signal: -88.0
Accuracy: 16.0
Type: WIFI"
-102.3242569,31.87787819,ismelyswifi,"Network ID: 18:A5:FF:1A:29:E9
Encryption: WPA2
Time: 2024-11-16T15:51:57.000-08:00
Signal: -91.0
Accuracy: 32.0
Type: WIFI"
-102.32350922,31.88035393,ELBeaner!!,"Network ID: 18:A5:FF:1A:F8:70
Encryption: WPA2
Time: 2024-11-16T15:54:56.000-08:00
Signal: -67.0
Accuracy: 22.0
Type: WIFI"
-102.32336426,31.88032722,ELBeaner!!,"Network ID: 18:A5:FF:1A:F8:71
Encryption: WPA2
Time: 2024-11-16T15:54:46.000-08:00
Signal: -87.0
Accuracy: 8.0
Type: WIFI"
-102.34455109,31.83608818,Mickey,"Network ID: 18:A5:FF:1F:50:20
Encryption: WPA2
Time: 2024-10-28T16:39:06.000-07:00
Signal: -84.0
Accuracy: 3.0
Type: WIFI"
-102.32454681,31.87872505,TMOBILE-0862,"Network ID: 18:A5:FF:20:08:64
Encryption: WPA2
Time: 2024-11-16T15:53:15.000-08:00
Signal: -86.0
Accuracy: 24.0
Type: WIFI"
-102.32548523,31.876297,TMOBILE-4A1E,"Network ID: 18:A5:FF:40:4A:20
Encryption: WPA2
Time: 2024-11-16T15:40:55.000-08:00
Signal: -82.0
Accuracy: 3.0
Type: WIFI"
-102.31394196,31.87306595,TMOBILE-37B8,"Network ID: 18:A5:FF:43:37:BA
Encryption: WPA2
Time: 2024-11-16T16:49:24.000-08:00
Signal: -81.0
Accuracy: 10.0
Type: WIFI"
-102.31257629,31.87359238,TMOBILE-37B8,"Network ID: 18:A5:FF:43:37:BB
Encryption: WPA2
Time: 2024-11-16T16:50:10.000-08:00
Signal: -91.0
Accuracy: 10.0
Type: WIFI"
-102.32211304,31.87865067,TMOBILE-AC36,"Network ID: 18:A5:FF:4A:AC:38
Encryption: WPA2
Time: 2024-11-16T15:59:07.000-08:00
Signal: -83.0
Accuracy: 17.0
Type: WIFI"
-102.32165527,31.87940407,TMOBILE-AC36,"Network ID: 18:A5:FF:4A:AC:39
Encryption: WPA2
Time: 2024-11-16T16:01:22.000-08:00
Signal: -90.0
Accuracy: 18.0
Type: WIFI"
-102.32431793,31.87725258,Brown_311,"Network ID: 18:A5:FF:50:C4:68
Encryption: WPA2
Time: 2024-11-16T15:38:48.000-08:00
Signal: -88.0
Accuracy: 3.0
Type: WIFI"
-102.32221985,31.87857437,Brown_311,"Network ID: 18:A5:FF:50:C4:69
Encryption: WPA2
Time: 2024-11-16T15:59:11.000-08:00
Signal: -72.0
Accuracy: 27.0
Type: WIFI"
-102.32198334,31.87944221,TMOBILE-103E,"Network ID: 18:A5:FF:51:10:40
Encryption: WPA2
Time: 2024-11-16T15:57:46.000-08:00
Signal: -70.0
Accuracy: 25.0
Type: WIFI"
-102.32165527,31.87929153,TMOBILE-103E,"Network ID: 18:A5:FF:51:10:41
Encryption: WPA2
Time: 2024-11-16T16:01:18.000-08:00
Signal: -82.0
Accuracy: 15.0
Type: WIFI"
-102.32410431,31.87730026,TMOBILE-93B2,"Network ID: 18:A5:FF:56:93:B4
Encryption: WPA2
Time: 2024-11-16T15:38:44.000-08:00
Signal: -80.0
Accuracy: 3.0
Type: WIFI"
-102.32545471,31.87755775,TMOBILE-93B2,"Network ID: 18:A5:FF:56:93:B5
Encryption: WPA2
Time: 2024-11-16T15:48:43.000-08:00
Signal: -89.0
Accuracy: 30.0
Type: WIFI"
-102.32543182,31.87784767,BBB,"Network ID: 18:A5:FF:57:99:14
Encryption: WPA2
Time: 2024-11-16T15:48:51.000-08:00
Signal: -82.0
Accuracy: 53.0
Type: WIFI"
-102.32009125,31.85961914,TMOBILE-042C,"Network ID: 18:A5:FF:5D:04:2E
Encryption: WPA2
Time: 2024-10-28T16:46:14.000-07:00
Signal: -80.0
Accuracy: 9.0
Type: WIFI"
-102.31964111,31.85970116,TMOBILE-042C,"Network ID: 18:A5:FF:5D:04:2F
Encryption: WPA2
Time: 2024-10-28T16:46:18.000-07:00
Signal: -90.0
Accuracy: 10.0
Type: WIFI"
-102.32073975,31.88074875,bigdawg07,"Network ID: 18:A5:FF:60:D4:78
Encryption: WPA2
Time: 2024-11-16T16:03:12.000-08:00
Signal: -79.0
Accuracy: 38.0
Type: WIFI"
-102.32631683,31.87664413,TMOBILE-Arma,"Network ID: 18:A5:FF:61:A9:C0
Encryption: WPA2
Time: 2024-11-16T15:41:32.000-08:00
Signal: -86.0
Accuracy: 3.0
Type: WIFI"
-102.32442474,31.87743568,TMOBILE-Arma,"Network ID: 18:A5:FF:61:A9:C1
Encryption: WPA2
Time: 2024-10-28T16:51:19.000-07:00
Signal: -88.0
Accuracy: 3.0
Type: WIFI"
-102.32835388,31.87649918,AmandaAlbertico,"Network ID: 18:A5:FF:62:33:30
Encryption: WPA2
Time: 2024-11-16T15:17:44.000-08:00
Signal: -79.0
Accuracy: 12.0
Type: WIFI"
-102.32550049,31.8743515,DeezNutz,"Network ID: 18:A5:FF:63:04:6A
Encryption: WPA2
Time: 2024-11-16T15:35:25.000-08:00
Signal: -77.0
Accuracy: 12.0
Type: WIFI"
-102.32424927,31.87529373,DeezNutz,"Network ID: 18:A5:FF:63:04:6B
Encryption: WPA2
Time: 2024-11-16T15:34:22.000-08:00
Signal: -88.0
Accuracy: 21.0
Type: WIFI"
-102.31659698,31.87906456,ATTN5eXXEa,"Network ID: 18:B8:1F:66:BF:A0
Encryption: WPA2
Time: 2024-10-28T16:53:07.000-07:00
Signal: -81.0
Accuracy: 9.0
Type: WIFI"
-102.31648254,31.87909317,(no SSID),"Network ID: 18:B8:1F:66:BF:A3
Encryption: WPA2
Time: 2024-10-28T16:53:11.000-07:00
Signal: -82.0
Accuracy: 9.0
Type: WIFI"
-102.32608795,31.87260818,ATTgzaMr3A,"Network ID: 18:B8:1F:6E:3C:D0
Encryption: WPA2
Time: 2024-11-16T17:07:44.000-08:00
Signal: -86.0
Accuracy: 11.0
Type: WIFI"
-102.32688141,31.87359047,(no SSID),"Network ID: 18:B8:1F:6E:3C:D3
Encryption: WPA2
Time: 2024-11-16T17:07:28.000-08:00
Signal: -88.0
Accuracy: 29.0
Type: WIFI"
-102.31842804,31.87133026,Travelodge,"Network ID: 18:E8:29:94:06:9B
Encryption: Unknown
Time: 2024-11-16T16:53:05.000-08:00
Signal: -75.0
Accuracy: 11.0
Type: WIFI"
-102.31842804,31.87133026,Travelodge,"Network ID: 18:E8:29:95:06:9B
Encryption: Unknown
Time: 2024-11-16T16:53:05.000-08:00
Signal: -89.0
Accuracy: 10.0
Type: WIFI"
-102.32312012,31.8796196,Larson,"Network ID: 18:EE:86:11:67:2D
Encryption: WPA2
Time: 2024-11-16T15:57:00.000-08:00
Signal: -78.0
Accuracy: 42.0
Type: WIFI"
-102.32415009,31.87821579,Nacho Mifi,"Network ID: 18:EE:86:2D:07:47
Encryption: WPA2
Time: 2024-11-16T15:52:10.000-08:00
Signal: -85.0
Accuracy: 29.0
Type: WIFI"
-102.32544708,31.86901093,Verizon-M3100-EB95,"Network ID: 18:EE:86:2F:EB:96
Encryption: WPA2
Time: 2024-11-16T17:03:52.000-08:00
Signal: -86.0
Accuracy: 11.0
Type: WIFI"
-102.31989288,31.8812294,Verizon-M3100-06C2,"Network ID: 18:EE:86:36:06:C3
Encryption: WPA2
Time: 2024-11-16T16:05:40.000-08:00
Signal: -86.0
Accuracy: 21.0
Type: WIFI"
-102.33850861,31.83629799,Verizon-MiFi8800L-F1C4,"Network ID: 18:EE:86:B0:F1:C4
Encryption: WPA2
Time: 2024-10-28T16:41:59.000-07:00
Signal: -91.0
Accuracy: 9.0
Type: WIFI"
-102.33809662,31.83640862,Verizon-MiFi8800L-Guest-F1C5,"Network ID: 18:EE:86:B0:F1:C5
Encryption: WPA2
Time: 2024-10-28T16:42:23.000-07:00
Signal: -82.0
Accuracy: 9.0
Type: WIFI"
-102.32730865,31.8457756,ST-00D200299C,"Network ID: 18:EF:3A:E9:93:E5
Encryption: WPA2
Time: 2024-10-28T16:43:46.000-07:00
Signal: -75.0
Accuracy: 9.0
Type: WIFI"
-102.32657623,31.87832832,(no SSID),"Network ID: 1A:09:F9:6B:FD:06
Encryption: WPA2
Time: 2024-11-16T15:46:13.000-08:00
Signal: -91.0
Accuracy: 18.0
Type: WIFI"
-102.31941986,31.87196922,extended ,"Network ID: 1A:5F:67:EB:D7:10
Encryption: WPA2
Time: 2024-11-16T15:29:18.000-08:00
Signal: -83.0
Accuracy: 17.0
Type: WIFI"
-102.31941986,31.87196922,(no SSID),"Network ID: 1A:5F:67:EB:D7:17
Encryption: WPA2
Time: 2024-11-16T15:29:18.000-08:00
Signal: -85.0
Accuracy: 17.0
Type: WIFI"
-102.31643677,31.88163376,DIRECT-B3-HP OfficeJet Pro 7740,"Network ID: 1A:60:24:66:F0:B3
Encryption: WPA2
Time: 2024-11-16T16:08:32.000-08:00
Signal: -65.0
Accuracy: 23.0
Type: WIFI"
-102.31654358,31.87725258,TB12GOAT-5G,"Network ID: 1A:AB:C0:15:F7:70
Encryption: WPA2
Time: 2024-11-16T16:31:34.000-08:00
Signal: -81.0
Accuracy: 13.0
Type: WIFI"
-102.32426453,31.8707943,CGNVM-97E8-5G,"Network ID: 1A:AB:C0:17:97:E8
Encryption: WPA2
Time: 2024-11-16T17:11:24.000-08:00
Signal: -90.0
Accuracy: 30.0
Type: WIFI"
-102.32131958,31.87681198,CGNVM-9B30-5G,"Network ID: 1A:AB:C0:17:9B:30
Encryption: WPA2
Time: 2024-11-16T16:40:05.000-08:00
Signal: -85.0
Accuracy: 12.0
Type: WIFI"
-102.32252502,31.87429619,CGNVM-F7F8-5G,"Network ID: 1A:AB:C0:17:F7:F8
Encryption: WPA2
Time: 2024-11-16T15:24:47.000-08:00
Signal: -84.0
Accuracy: 27.0
Type: WIFI"
-102.31908417,31.87665367,(no SSID),"Network ID: 1A:EB:B6:74:81:7A
Encryption: WPA2
Time: 2024-11-16T16:39:25.000-08:00
Signal: -84.0
Accuracy: 16.0
Type: WIFI"
-102.31908417,31.87665367,Satterwhite Home,"Network ID: 1A:EB:B6:74:81:7B
Encryption: WPA2
Time: 2024-11-16T16:39:25.000-08:00
Signal: -85.0
Accuracy: 16.0
Type: WIFI"
-102.31962585,31.87617683,ATT7S7B7w8,"Network ID: 1C:1B:68:72:F0:E0
Encryption: WPA2
Time: 2024-11-16T16:39:37.000-08:00
Signal: -76.0
Accuracy: 13.0
Type: WIFI"
-102.31834412,31.87319374,MotoVAP_M91421SA0KZB,"Network ID: 1C:1B:68:BF:35:47
Encryption: WPA2
Time: 2024-11-16T16:45:33.000-08:00
Signal: -86.0
Accuracy: 11.0
Type: WIFI"
-102.32650757,31.87716484,Dushanbe,"Network ID: 1C:49:7B:41:DB:3A
Encryption: WPA2
Time: 2024-11-16T15:45:48.000-08:00
Signal: -88.0
Accuracy: 14.0
Type: WIFI"
-102.3265152,31.87285233,SBG6700AC-BC02C,"Network ID: 1C:49:7B:D8:EB:1A
Encryption: WPA2
Time: 2024-11-16T17:07:52.000-08:00
Signal: -84.0
Accuracy: 11.0
Type: WIFI"
-102.31983948,31.8697052,BLINK-F5D0,"Network ID: 1C:93:C4:39:FB:F9
Encryption: Unknown
Time: 2024-11-16T16:55:58.000-08:00
Signal: -89.0
Accuracy: 11.0
Type: WIFI"
-102.32136536,31.87093925,ARRIS-1CE1-2.4G,"Network ID: 1C:BF:CE:29:1B:E0
Encryption: WPA2
Time: 2024-11-16T15:28:37.000-08:00
Signal: -82.0
Accuracy: 17.0
Type: WIFI"
-102.31196594,31.87913513,ATTfJaCsys-PRO-2.4G,"Network ID: 1C:BF:CE:74:98:40
Encryption: WPA2
Time: 2024-11-16T16:13:58.000-08:00
Signal: -89.0
Accuracy: 11.0
Type: WIFI"
-102.31336975,31.87961197,ATTfJaCsys-PRO-5G,"Network ID: 1C:BF:CE:74:98:43
Encryption: WPA2
Time: 2024-11-16T16:17:58.000-08:00
Signal: -90.0
Accuracy: 11.0
Type: WIFI"
-102.32602692,31.87825584,ARRIS-4715-pro,"Network ID: 1C:BF:CE:96:B9:10
Encryption: WPA2
Time: 2024-11-16T15:47:46.000-08:00
Signal: -66.0
Accuracy: 15.0
Type: WIFI"
-102.317276,31.88057137,Arris-5A42-5G-PRO-5G,"Network ID: 1C:BF:CE:9B:60:DF
Encryption: WPA2
Time: 2024-11-16T16:19:36.000-08:00
Signal: -92.0
Accuracy: 13.0
Type: WIFI"
-102.31803894,31.87104988,Travelodge,"Network ID: 1C:E6:C7:4A:05:A0
Encryption: Unknown
Time: 2024-11-16T16:52:56.000-08:00
Signal: -81.0
Accuracy: 11.0
Type: WIFI"
-102.32283783,31.87786865,[range]_E30AJT7113017M,"Network ID: 1C:E8:9E:47:30:98
Encryption: WPA2
Time: 2024-11-16T15:59:50.000-08:00
Signal: -81.0
Accuracy: 22.0
Type: WIFI"
-102.32356262,31.87705421,[range]_E30AJT7113877A,"Network ID: 1C:E8:9E:71:F7:EE
Encryption: WPA2
Time: 2024-11-16T15:39:26.000-08:00
Signal: -83.0
Accuracy: 11.0
Type: WIFI"
-102.32852173,31.87386703,(no SSID),"Network ID: 1E:1E:E3:F8:38:42
Encryption: WPA2
Time: 2024-11-16T17:05:58.000-08:00
Signal: -85.0
Accuracy: 14.0
Type: WIFI"
-102.32542419,31.87773895,(no SSID),"Network ID: 1E:30:08:F0:8C:60
Encryption: WPA2
Time: 2024-11-16T15:48:47.000-08:00
Signal: -94.0
Accuracy: 28.0
Type: WIFI"
-102.31911469,31.87890816,[LG_Refrigerator]e3a2,"Network ID: 1E:39:29:9B:E3:A2
Encryption: WPA2
Time: 2024-11-16T16:38:29.000-08:00
Signal: -87.0
Accuracy: 12.0
Type: WIFI"
-102.32407379,31.87829781,DIRECT-iL-BRAVIA,"Network ID: 1E:3E:84:79:44:95
Encryption: WPA2
Time: 2024-11-16T15:52:14.000-08:00
Signal: -83.0
Accuracy: 24.0
Type: WIFI"
-102.31476593,31.88009262,DIRECT-h9-FireTV_50c8,"Network ID: 1E:4D:66:99:11:B7
Encryption: WPA2
Time: 2024-11-16T16:18:51.000-08:00
Signal: -82.0
Accuracy: 12.0
Type: WIFI"
-102.31643677,31.8771019,TB12GOAT,"Network ID: 1E:AB:C0:15:F7:70
Encryption: WPA2
Time: 2024-11-16T16:31:38.000-08:00
Signal: -69.0
Accuracy: 13.0
Type: WIFI"
-102.31267548,31.8775692,CGNVM-B548,"Network ID: 1E:AB:C0:16:B5:48
Encryption: WPA2
Time: 2024-11-16T16:23:25.000-08:00
Signal: -77.0
Accuracy: 12.0
Type: WIFI"
-102.32423401,31.87078476,CGNVM-97E8,"Network ID: 1E:AB:C0:17:97:E8
Encryption: WPA2
Time: 2024-11-16T17:11:25.000-08:00
Signal: -67.0
Accuracy: 30.0
Type: WIFI"
-102.32108307,31.87665176,CGNVM-9B30,"Network ID: 1E:AB:C0:17:9B:30
Encryption: WPA2
Time: 2024-11-16T16:40:01.000-08:00
Signal: -78.0
Accuracy: 12.0
Type: WIFI"
-102.32364655,31.873209,CGNVM-F7F8,"Network ID: 1E:AB:C0:17:F7:F8
Encryption: WPA2
Time: 2024-11-16T15:26:15.000-08:00
Signal: -88.0
Accuracy: 11.0
Type: WIFI"
-102.32658386,31.87784958,CGNVM-AD70,"Network ID: 1E:AB:C0:18:AD:70
Encryption: WPA2
Time: 2024-11-16T15:46:04.000-08:00
Signal: -86.0
Accuracy: 16.0
Type: WIFI"
-102.31784821,31.87670517,CGNM-79E8-5G,"Network ID: 1E:AB:C0:1D:81:A8
Encryption: WPA2
Time: 2024-11-16T16:36:23.000-08:00
Signal: -80.0
Accuracy: 10.0
Type: WIFI"
-102.32073975,31.88074875,csc-hub-0156,"Network ID: 1E:BF:CE:A3:B7:F7
Encryption: WPA2
Time: 2024-11-16T16:03:12.000-08:00
Signal: -84.0
Accuracy: 38.0
Type: WIFI"
